Province/State,Country/Region,Date,Confirmed,Deaths,Recovered,Active,WHO Region,TrueConfirmed,Anomaly
New South Wales,Australia,2020-07-18,3568,49,2988,531,Western Pacific,3568,False
0,Guinea-Bissau,2020-04-08,33,0,0,33,Africa,33,False
Montserrat,United Kingdom,2020-04-09,9,0,0,9,Europe,9,False
0,Benin,2020-02-18,0,0,0,0,Africa,0,False
0,Cabo Verde,2020-02-14,0,0,0,0,Africa,0,False
0,Slovakia,2020-03-30,336,0,7,329,Europe,336,False
0,Benin,2020-04-13,35,1,5,29,Africa,35,False
0,Libya,2020-04-17,49,1,11,37,Eastern Mediterranean,49,False
0,Qatar,2020-06-13,78416,70,55252,23094,Eastern Mediterranean,78416,False
0,Kuwait,2020-04-21,2080,11,412,1657,Eastern Mediterranean,2080,False
0,Cyprus,2020-06-13,980,18,807,155,Europe,980,False
0,Bhutan,2020-03-22,2,0,0,2,South-East Asia,2,False
Liaoning,China,2020-02-25,121,1,83,37,Western Pacific,121,False
0,Maldives,2020-05-08,744,3,20,721,South-East Asia,744,False
French Guiana,France,2020-03-26,28,0,6,22,Europe,28,False
0,Peru,2020-07-15,337751,12417,226400,98934,Americas,337751,False
0,Belarus,2020-06-21,58505,346,37666,20493,Europe,58505,False
Inner Mongolia,China,2020-05-26,232,1,205,26,Western Pacific,232,False
0,Saint Lucia,2020-07-11,22,0,19,3,Americas,22,False
0,Vietnam,2020-07-24,415,0,365,50,Western Pacific,415,False
0,San Marino,2020-07-19,699,42,656,1,Europe,699,False
0,Slovenia,2020-03-09,16,0,0,16,Europe,16,False
0,Georgia,2020-06-07,809,13,674,122,Europe,809,False
0,Guatemala,2020-07-06,23972,981,3429,19562,Americas,23972,False
Australian Capital Territory,Australia,2020-02-19,0,0,0,0,Western Pacific,0,False
0,Benin,2020-03-06,0,0,0,0,Africa,0,False
0,Bolivia,2020-03-08,0,0,0,0,Americas,0,False
Hubei,China,2020-06-04,68135,4512,63623,0,Western Pacific,68135,False
0,Malawi,2020-07-19,2907,59,1135,1713,Africa,2907,False
0,Kuwait,2020-06-19,38678,313,30190,8175,Eastern Mediterranean,38678,False
0,Benin,2020-05-21,135,3,61,71,Africa,135,False
0,Uganda,2020-02-07,0,0,0,0,Africa,0,False
Newfoundland and Labrador,Canada,2020-05-13,261,3,0,258,Americas,261,False
0,Mali,2020-07-27,2513,124,1913,476,Africa,2513,False
0,Holy See,2020-03-08,1,0,0,1,Europe,1,False
0,Netherlands,2020-03-24,5560,276,0,5284,Europe,5560,False
0,Paraguay,2020-06-04,1086,11,511,564,Americas,1086,False
0,United Arab Emirates,2020-04-01,814,8,61,745,Eastern Mediterranean,814,False
0,Uzbekistan,2020-06-06,4094,17,3268,809,Europe,4094,False
0,Romania,2020-07-09,30789,1834,20969,7986,Europe,30789,False
0,Iran,2020-05-25,137724,7451,107713,22560,Eastern Mediterranean,137724,False
0,Montenegro,2020-01-23,0,0,0,0,Europe,0,False
0,Zambia,2020-07-27,4552,140,2815,1597,Africa,4552,False
0,Suriname,2020-02-04,0,0,0,0,Americas,0,False
0,Costa Rica,2020-02-01,0,0,0,0,Americas,0,False
0,Syria,2020-03-08,0,0,0,0,Eastern Mediterranean,0,False
0,Cameroon,2020-02-02,0,0,0,0,Africa,0,False
0,Oman,2020-06-02,12799,59,2812,9928,Eastern Mediterranean,12799,False
0,Bahamas,2020-03-06,0,0,0,0,Americas,0,False
Guangdong,China,2020-05-08,1589,8,1575,6,Western Pacific,1589,False
0,Western Sahara,2020-06-15,9,1,8,0,Africa,9,False
0,Mauritania,2020-01-25,0,0,0,0,Africa,0,False
Sichuan,China,2020-04-01,552,3,537,12,Western Pacific,552,False
Faroe Islands,Denmark,2020-07-13,188,0,188,0,Europe,188,False
0,Romania,2020-04-19,8746,451,1892,6403,Europe,8746,False
0,Spain,2020-04-11,163027,16606,59109,87312,Europe,163027,False
0,Mexico,2020-02-25,0,0,0,0,Americas,0,False
0,US,2020-07-05,2891124,129960,906763,1854401,Americas,2891124,False
0,Tanzania,2020-06-05,509,21,183,305,Africa,509,False
Turks and Caicos Islands,United Kingdom,2020-05-24,12,1,10,1,Europe,12,False
Xinjiang,China,2020-06-08,76,3,73,0,Western Pacific,76,False
Henan,China,2020-06-10,1276,22,0,1254,Western Pacific,1276,False
British Virgin Islands,United Kingdom,2020-04-30,6,1,3,2,Europe,6,False
0,Senegal,2020-07-01,6925,116,4545,2264,Africa,6925,False
0,Antigua and Barbuda,2020-04-14,23,2,3,18,Americas,23,False
0,Bangladesh,2020-03-17,10,0,3,7,South-East Asia,10,False
0,Israel,2020-03-12,100,0,4,96,Europe,100,False
0,Indonesia,2020-07-15,80094,3797,39050,37247,South-East Asia,80094,False
Gibraltar,United Kingdom,2020-01-29,0,0,0,0,Europe,0,False
0,Czechia,2020-07-03,12319,353,7848,4118,Europe,12319,False
0,Saint Lucia,2020-06-11,19,0,18,1,Americas,19,False
0,Bolivia,2020-03-09,0,0,0,0,Americas,0,False
0,Panama,2020-05-22,10267,295,6275,3697,Americas,10267,False
0,Turkey,2020-04-05,27069,574,1042,25453,Europe,27069,False
0,Kazakhstan,2020-07-24,80226,585,51260,28381,Europe,80226,False
Hunan,China,2020-02-13,968,2,339,627,Western Pacific,968,False
0,Mexico,2020-03-28,848,16,4,828,Americas,848,False
South Australia,Australia,2020-02-23,2,0,2,0,Western Pacific,2,False
0,Belgium,2020-07-11,62469,9782,17196,35491,Europe,62469,False
0,Iran,2020-04-15,76389,4777,49933,21679,Eastern Mediterranean,76389,False
0,Mozambique,2020-06-14,583,3,0,580,Africa,583,False
Reunion,France,2020-06-30,526,2,472,52,Europe,526,False
Jiangsu,China,2020-02-08,439,0,51,388,Western Pacific,439,False
0,Jordan,2020-03-07,1,0,0,1,Eastern Mediterranean,1,False
0,Denmark,2020-04-29,9008,443,6366,2199,Europe,9008,False
Northwest Territories,Canada,2020-03-25,0,0,0,0,Americas,0,False
Zhejiang,China,2020-03-22,1238,1,1219,18,Western Pacific,1238,False
0,Bahrain,2020-04-15,1671,7,663,1001,Eastern Mediterranean,1671,False
0,Ghana,2020-01-29,0,0,0,0,Africa,0,False
Zhejiang,China,2020-04-13,1267,1,1239,27,Western Pacific,1267,False
Gibraltar,United Kingdom,2020-05-17,147,0,145,2,Europe,147,False
0,Vietnam,2020-04-04,240,0,90,150,Western Pacific,240,False
0,Japan,2020-06-25,18055,971,16142,942,Western Pacific,18055,False
0,Seychelles,2020-05-18,11,0,11,0,Africa,11,False
0,Vietnam,2020-07-22,408,0,365,43,Western Pacific,408,False
0,South Sudan,2020-07-06,2021,38,333,1650,Africa,2021,False
0,Israel,2020-06-08,18032,298,15102,2632,Europe,18032,False
Gansu,China,2020-05-29,139,2,137,0,Western Pacific,139,False
Queensland,Australia,2020-05-23,1061,6,1041,14,Western Pacific,1061,False
0,Timor-Leste,2020-02-08,0,0,0,0,South-East Asia,0,False
0,Ecuador,2020-06-20,49731,4156,24446,21129,Americas,49731,False
Manitoba,Canada,2020-03-11,0,0,0,0,Americas,0,False
0,Haiti,2020-06-12,3941,64,24,3853,Americas,3941,False
0,Maldives,2020-07-15,2831,14,2321,496,South-East Asia,2831,False
0,El Salvador,2020-05-12,998,20,349,629,Americas,998,False
0,Congo (Brazzaville),2020-04-29,207,8,19,180,Africa,207,False
0,Kazakhstan,2020-07-07,51059,264,16298,34497,Europe,51059,False
Tianjin,China,2020-06-21,197,3,191,3,Western Pacific,197,False
0,South Africa,2020-06-07,48285,998,24364,22923,Africa,48285,False
Sichuan,China,2020-01-31,177,1,1,175,Western Pacific,177,False
Quebec,Canada,2020-01-30,0,0,0,0,Americas,0,False
0,Kazakhstan,2020-06-09,13074,61,8015,4998,Europe,13074,False
0,Switzerland,2020-05-27,30776,1917,28300,559,Europe,30776,False
Anguilla,United Kingdom,2020-05-23,3,0,3,0,Europe,3,False
0,Bahrain,2020-05-19,7532,12,2952,4568,Eastern Mediterranean,7532,False
0,Uganda,2020-04-28,79,0,52,27,Africa,79,False
Faroe Islands,Denmark,2020-05-29,187,0,187,0,Europe,187,False
Northern Territory,Australia,2020-03-03,0,0,0,0,Western Pacific,0,False
0,Libya,2020-03-14,0,0,0,0,Eastern Mediterranean,0,False
Shanxi,China,2020-03-20,133,0,133,0,Western Pacific,133,False
0,Bosnia and Herzegovina,2020-05-10,2117,107,1106,904,Europe,2117,False
0,Vietnam,2020-02-17,16,0,7,9,Western Pacific,16,False
0,Ireland,2020-05-19,24251,1561,19470,3220,Europe,24251,False
0,Slovenia,2020-06-29,1585,111,1384,90,Europe,1585,False
0,Zambia,2020-06-15,1382,11,1142,229,Africa,1382,False
0,Germany,2020-06-18,189817,8875,173847,7095,Europe,189817,False
Hubei,China,2020-03-16,67798,3099,55142,9557,Western Pacific,67798,False
New South Wales,Australia,2020-04-27,3004,34,2227,743,Western Pacific,3004,False
0,Serbia,2020-03-18,83,0,1,82,Europe,83,False
Western Australia,Australia,2020-05-02,551,8,520,23,Western Pacific,551,False
0,Zimbabwe,2020-04-24,29,4,2,23,Africa,29,False
Australian Capital Territory,Australia,2020-06-23,108,3,105,0,Western Pacific,108,False
Yukon,Canada,2020-01-23,0,0,0,0,Americas,0,False
0,Colombia,2020-04-13,2852,112,319,2421,Americas,2852,False
0,Angola,2020-04-06,16,2,2,12,Africa,16,False
0,Lebanon,2020-03-28,412,8,30,374,Eastern Mediterranean,412,False
0,Malawi,2020-02-19,0,0,0,0,Africa,0,False
0,Monaco,2020-02-21,0,0,0,0,Europe,0,False
0,Saint Lucia,2020-05-22,18,0,18,0,Americas,18,False
0,France,2020-06-26,193346,29705,71550,92091,Europe,193346,False
Chongqing,China,2020-03-13,576,6,566,4,Western Pacific,576,False
0,Nicaragua,2020-05-03,15,5,7,3,Americas,15,False
Inner Mongolia,China,2020-03-20,75,1,74,0,Western Pacific,75,False
Gansu,China,2020-05-20,139,2,137,0,Western Pacific,139,False
0,Congo (Kinshasa),2020-06-06,3878,82,537,3259,Africa,3878,False
Guangdong,China,2020-02-23,1342,6,755,581,Western Pacific,1342,False
Chongqing,China,2020-07-03,582,6,574,2,Western Pacific,582,False
Zhejiang,China,2020-07-22,1270,1,1267,2,Western Pacific,1270,False
0,Guinea-Bissau,2020-06-04,1339,8,53,1278,Africa,1339,False
0,South Africa,2020-07-18,350879,4948,182230,163701,Africa,350879,False
0,Suriname,2020-05-30,14,1,9,4,Americas,14,False
0,Trinidad and Tobago,2020-02-22,0,0,0,0,Americas,0,False
0,Moldova,2020-04-03,591,8,26,557,Europe,591,False
0,Germany,2020-02-11,16,0,0,16,Europe,16,False
0,Guinea,2020-02-15,0,0,0,0,Africa,0,False
Queensland,Australia,2020-01-30,3,0,0,3,Western Pacific,3,False
0,Luxembourg,2020-06-11,4052,110,3910,32,Europe,4052,False
Shanghai,China,2020-04-17,628,7,512,109,Western Pacific,628,False
0,Israel,2020-03-20,529,0,14,515,Europe,529,False
0,Egypt,2020-02-01,0,0,0,0,Eastern Mediterranean,0,False
0,Bangladesh,2020-06-27,133978,1695,54318,77965,South-East Asia,133978,False
0,Guatemala,2020-03-07,0,0,0,0,Americas,0,False
0,Egypt,2020-07-23,90413,4480,31066,54867,Eastern Mediterranean,90413,False
Jilin,China,2020-07-10,155,2,153,0,Western Pacific,155,False
0,Cote d'Ivoire,2020-03-02,0,0,0,0,Africa,0,False
0,Bahrain,2020-07-25,38747,137,35205,3405,Eastern Mediterranean,38747,False
0,Antigua and Barbuda,2020-05-31,26,3,19,4,Americas,26,False
0,Saint Kitts and Nevis,2020-02-13,0,0,0,0,Americas,0,False
0,Sao Tome and Principe,2020-03-13,0,0,0,0,Africa,0,False
0,Israel,2020-07-13,40632,365,19395,20872,Europe,40632,False
Montserrat,United Kingdom,2020-06-11,11,1,10,0,Europe,11,False
Gansu,China,2020-05-23,139,2,137,0,Western Pacific,139,False
0,Mongolia,2020-06-20,206,0,139,67,Western Pacific,206,False
Faroe Islands,Denmark,2020-04-11,184,0,145,39,Europe,184,False
0,Mexico,2020-04-11,4219,273,633,3313,Americas,4219,False
0,Western Sahara,2020-01-29,0,0,0,0,Africa,0,False
0,Zambia,2020-02-12,0,0,0,0,Africa,0,False
0,El Salvador,2020-03-07,0,0,0,0,Americas,0,False
0,Germany,2020-06-02,183879,8563,166609,8707,Europe,183879,False
0,Bolivia,2020-03-21,19,0,0,19,Americas,19,False
St Martin,France,2020-05-19,39,3,30,6,Europe,39,False
Shaanxi,China,2020-04-04,256,3,245,8,Western Pacific,256,False
0,Trinidad and Tobago,2020-05-12,116,8,107,1,Americas,116,False
Channel Islands,United Kingdom,2020-03-21,32,0,0,32,Europe,32,False
Tasmania,Australia,2020-04-09,111,3,48,60,Western Pacific,111,False
Saint Barthelemy,France,2020-04-26,6,0,6,0,Europe,6,False
Isle of Man,United Kingdom,2020-07-08,336,24,312,0,Europe,336,False
0,Malawi,2020-04-05,4,0,0,4,Africa,4,False
0,Iran,2020-03-21,20610,1556,7635,11419,Eastern Mediterranean,20610,False
0,Benin,2020-01-24,0,0,0,0,Africa,0,False
Shanxi,China,2020-07-01,198,0,198,0,Western Pacific,198,False
British Virgin Islands,United Kingdom,2020-07-02,8,1,7,0,Europe,8,False
0,Senegal,2020-07-02,7054,121,4599,2334,Africa,7054,False
0,Congo (Brazzaville),2020-05-02,229,9,25,195,Africa,229,False
0,Spain,2020-04-26,207634,23190,98372,86072,Europe,207634,False
0,Laos,2020-06-06,19,0,18,1,Western Pacific,19,False
0,Denmark,2020-07-14,13061,610,12160,291,Europe,13061,False
Jiangxi,China,2020-05-31,937,1,936,0,Western Pacific,937,False
0,Saudi Arabia,2020-02-05,0,0,0,0,Eastern Mediterranean,0,False
0,Uruguay,2020-05-07,684,17,492,175,Americas,684,False
0,West Bank and Gaza,2020-01-25,0,0,0,0,Eastern Mediterranean,0,False
0,Denmark,2020-04-19,7384,355,4141,2888,Europe,7384,False
0,Mexico,2020-02-24,0,0,0,0,Americas,0,False
0,Senegal,2020-04-30,933,9,334,590,Africa,933,False
Martinique,France,2020-04-19,163,12,73,78,Europe,163,False
0,Panama,2020-02-29,0,0,0,0,Americas,0,False
0,Barbados,2020-06-25,97,7,85,5,Americas,97,False
Jiangxi,China,2020-03-04,935,1,884,50,Western Pacific,935,False
Manitoba,Canada,2020-03-20,17,0,0,17,Americas,17,False
0,Mozambique,2020-07-23,1582,11,0,1571,Africa,1582,False
0,Eswatini,2020-05-14,187,2,51,134,Africa,187,False
0,Timor-Leste,2020-02-03,0,0,0,0,South-East Asia,0,False
0,Qatar,2020-07-01,97003,115,83965,12923,Eastern Mediterranean,97003,False
0,Sudan,2020-03-17,1,1,0,0,Eastern Mediterranean,1,False
0,Taiwan*,2020-02-20,24,1,2,21,Western Pacific,24,False
Qinghai,China,2020-04-27,18,0,18,0,Western Pacific,18,False
French Polynesia,France,2020-01-31,0,0,0,0,Europe,0,False
New Brunswick,Canada,2020-02-23,0,0,0,0,Americas,0,False
0,Serbia,2020-03-14,46,0,0,46,Europe,46,False
0,Mauritius,2020-04-04,196,7,7,182,Africa,196,False
0,Haiti,2020-01-25,0,0,0,0,Americas,0,False
0,Latvia,2020-03-15,30,0,1,29,Europe,30,False
0,Oman,2020-03-16,22,0,9,13,Eastern Mediterranean,22,False
0,Western Sahara,2020-07-19,10,1,8,1,Africa,10,False
0,Angola,2020-06-24,197,10,77,110,Africa,197,False
Sint Maarten,Netherlands,2020-06-05,77,15,61,1,Europe,77,False
0,Uzbekistan,2020-07-05,10020,34,6584,3402,Europe,10020,False
Northwest Territories,Canada,2020-05-07,5,0,0,5,Americas,5,False
Xinjiang,China,2020-07-08,76,3,73,0,Western Pacific,76,False
0,Russia,2020-06-02,423186,5031,186602,231553,Europe,423186,False
0,Trinidad and Tobago,2020-02-02,0,0,0,0,Americas,0,False
0,Ghana,2020-03-01,0,0,0,0,Africa,0,False
St Martin,France,2020-04-29,38,3,24,11,Europe,38,False
0,India,2020-04-16,13430,448,1768,11214,South-East Asia,13430,False
Isle of Man,United Kingdom,2020-05-22,336,24,303,9,Europe,336,False
0,Ethiopia,2020-06-28,5689,98,2132,3459,Africa,5689,False
0,Lesotho,2020-01-31,0,0,0,0,Africa,0,False
0,Kuwait,2020-02-14,0,0,0,0,Eastern Mediterranean,0,False
0,Turkey,2020-02-14,0,0,0,0,Europe,0,False
0,Liberia,2020-03-24,3,0,0,3,Africa,3,False
0,Saint Vincent and the Grenadines,2020-02-23,0,0,0,0,Americas,0,False
Sint Maarten,Netherlands,2020-04-27,74,13,33,28,Europe,74,False
0,France,2020-05-31,185851,28751,66123,90977,Europe,185851,False
Hong Kong,China,2020-06-17,1120,4,1071,45,Western Pacific,1120,False
New Brunswick,Canada,2020-04-28,118,0,0,118,Americas,118,False
Guangdong,China,2020-05-15,1589,8,1579,2,Western Pacific,1589,False
0,Guatemala,2020-03-01,0,0,0,0,Americas,0,False
0,Zambia,2020-06-09,1200,10,912,278,Africa,1200,False
0,Croatia,2020-03-22,254,1,5,248,Europe,254,False
Guangdong,China,2020-07-05,1643,8,1631,4,Western Pacific,1643,False
0,Malawi,2020-02-22,0,0,0,0,Africa,0,False
0,Bhutan,2020-02-17,0,0,0,0,South-East Asia,0,False
0,Germany,2020-06-21,191272,8895,174740,7637,Europe,191272,False
0,Guinea-Bissau,2020-05-09,641,3,25,613,Africa,641,False
0,Cyprus,2020-03-05,0,0,0,0,Europe,0,False
0,Bolivia,2020-04-21,598,34,37,527,Americas,598,False
0,Hungary,2020-05-22,3678,476,1587,1615,Europe,3678,False
0,Cyprus,2020-01-28,0,0,0,0,Europe,0,False
Hainan,China,2020-06-20,171,6,163,2,Western Pacific,171,False
0,Poland,2020-07-02,35146,1492,22209,11445,Europe,35146,False
0,North Macedonia,2020-03-10,7,0,0,7,Europe,7,False
0,Mauritius,2020-02-21,0,0,0,0,Africa,0,False
0,Zimbabwe,2020-05-26,56,4,25,27,Africa,56,False
0,Netherlands,2020-06-26,50005,6103,0,43902,Europe,50005,False
British Virgin Islands,United Kingdom,2020-04-15,3,0,2,1,Europe,3,False
Chongqing,China,2020-04-23,579,6,573,0,Western Pacific,579,False
Anguilla,United Kingdom,2020-06-01,3,0,3,0,Europe,3,False
0,Maldives,2020-07-06,2491,12,2113,366,South-East Asia,2491,False
0,Burundi,2020-06-13,85,1,45,39,Africa,85,False
0,Zimbabwe,2020-02-02,0,0,0,0,Africa,0,False
Saskatchewan,Canada,2020-07-23,1072,16,0,1056,Americas,1072,False
0,Eswatini,2020-04-10,12,0,7,5,Africa,12,False
0,Saint Lucia,2020-02-26,0,0,0,0,Americas,0,False
Guadeloupe,France,2020-03-12,0,0,0,0,Europe,0,False
Hebei,China,2020-06-23,348,6,0,342,Western Pacific,348,False
Australian Capital Territory,Australia,2020-06-29,108,3,105,0,Western Pacific,108,False
Liaoning,China,2020-06-23,154,2,147,5,Western Pacific,154,False
0,Syria,2020-07-11,394,16,0,378,Eastern Mediterranean,394,False
0,Oman,2020-07-02,42555,188,25318,17049,Eastern Mediterranean,42555,False
0,India,2020-06-16,354065,11903,186935,155227,South-East Asia,354065,False
0,Namibia,2020-02-05,0,0,0,0,Africa,0,False
0,Montenegro,2020-07-14,1287,24,330,933,Europe,1287,False
0,Paraguay,2020-03-09,1,0,0,1,Americas,1,False
0,Estonia,2020-04-04,1039,13,59,967,Europe,1039,False
0,Turkey,2020-05-10,138657,3786,92691,42180,Europe,138657,False
Saint Barthelemy,France,2020-04-21,6,0,6,0,Europe,6,False
0,Uzbekistan,2020-01-28,0,0,0,0,Europe,0,False
0,Bangladesh,2020-04-25,4998,140,113,4745,South-East Asia,4998,False
Faroe Islands,Denmark,2020-04-30,187,0,184,3,Europe,187,False
Chongqing,China,2020-05-01,579,6,573,0,Western Pacific,579,False
0,Liberia,2020-05-17,226,21,120,85,Africa,226,False
Victoria,Australia,2020-07-14,4448,27,2488,1933,Western Pacific,4448,False
Montserrat,United Kingdom,2020-07-09,11,1,10,0,Europe,11,False
Henan,China,2020-05-25,1276,22,0,1254,Western Pacific,1276,False
Fujian,China,2020-04-16,353,1,333,19,Western Pacific,353,False
0,Botswana,2020-02-11,0,0,0,0,Africa,0,False
Heilongjiang,China,2020-05-03,944,13,657,274,Western Pacific,944,False
Prince Edward Island,Canada,2020-05-02,27,0,0,27,Americas,27,False
0,Colombia,2020-03-17,75,0,1,74,Americas,75,False
Jiangxi,China,2020-04-15,937,1,936,0,Western Pacific,937,False
0,Djibouti,2020-06-11,4398,37,2519,1842,Eastern Mediterranean,4398,False
0,Somalia,2020-04-20,237,8,4,225,Eastern Mediterranean,237,False
Shaanxi,China,2020-04-07,256,3,246,7,Western Pacific,256,False
0,Uganda,2020-07-07,971,0,896,75,Africa,971,False
0,Bhutan,2020-01-24,0,0,0,0,South-East Asia,0,False
Henan,China,2020-06-23,1276,22,0,1254,Western Pacific,1276,False
Prince Edward Island,Canada,2020-07-14,36,0,0,36,Americas,36,False
0,Saint Lucia,2020-05-28,18,0,18,0,Americas,18,False
0,Guinea,2020-04-27,1163,7,246,910,Africa,1163,False
Ontario,Canada,2020-03-15,104,0,0,104,Americas,104,False
Sichuan,China,2020-02-04,282,1,14,267,Western Pacific,282,False
0,Congo (Kinshasa),2020-05-23,2025,63,312,1650,Africa,2025,False
0,Latvia,2020-03-12,10,0,1,9,Europe,10,False
0,Tunisia,2020-06-05,1087,49,969,69,Eastern Mediterranean,1087,False
British Virgin Islands,United Kingdom,2020-07-08,8,1,7,0,Europe,8,False
0,Czechia,2020-07-02,12178,353,7822,4003,Europe,12178,False
0,Mauritania,2020-05-03,8,1,6,1,Africa,8,False
0,Ecuador,2020-02-09,0,0,0,0,Americas,0,False
0,Georgia,2020-05-19,707,12,456,239,Europe,707,False
Guangxi,China,2020-01-23,5,0,0,5,Western Pacific,5,False
Guadeloupe,France,2020-07-10,190,14,157,19,Europe,190,False
0,Thailand,2020-06-07,3112,58,2972,82,South-East Asia,3112,False
0,Niger,2020-04-07,278,11,26,241,Africa,278,False
Northwest Territories,Canada,2020-02-25,0,0,0,0,Americas,0,False
0,Cyprus,2020-01-29,0,0,0,0,Europe,0,False
0,Antigua and Barbuda,2020-04-25,24,3,11,10,Americas,24,False
0,San Marino,2020-01-23,0,0,0,0,Europe,0,False
0,Israel,2020-05-16,16608,268,12855,3485,Europe,16608,False
0,Bahamas,2020-02-13,0,0,0,0,Americas,0,False
0,Liechtenstein,2020-04-08,78,1,61,16,Europe,78,False
0,Kyrgyzstan,2020-03-26,44,0,0,44,Europe,44,False
0,Italy,2020-06-14,236989,34345,176370,26274,Europe,236989,False
0,Germany,2020-05-22,179710,8228,159064,12418,Europe,179710,False
0,Antigua and Barbuda,2020-07-26,82,3,60,19,Americas,82,False
Guizhou,China,2020-07-20,147,2,145,0,Western Pacific,147,False
Tibet,China,2020-06-16,1,0,1,0,Western Pacific,1,False
0,Equatorial Guinea,2020-02-15,0,0,0,0,Africa,0,False
0,Senegal,2020-07-27,9764,194,6477,3093,Africa,9764,False
0,Belarus,2020-03-11,9,0,3,6,Europe,9,False
0,Romania,2020-04-04,3613,146,329,3138,Europe,3613,False
0,Dominica,2020-05-21,16,0,16,0,Americas,16,False
0,Algeria,2020-07-07,16879,968,12094,3817,Africa,16879,False
0,Moldova,2020-04-05,864,15,30,819,Europe,864,False
Sint Maarten,Netherlands,2020-05-31,77,15,60,2,Europe,77,False
0,Oman,2020-05-13,4019,17,1289,2713,Eastern Mediterranean,4019,False
0,Paraguay,2020-06-28,2127,15,1065,1047,Americas,2127,False
0,Indonesia,2020-03-01,0,0,0,0,South-East Asia,0,False
0,Seychelles,2020-01-26,0,0,0,0,Africa,0,False
0,Latvia,2020-04-04,509,1,1,507,Europe,509,False
0,Ethiopia,2020-04-29,130,3,58,69,Africa,130,False
0,Morocco,2020-06-08,8302,208,7408,686,Eastern Mediterranean,8302,False
Shaanxi,China,2020-06-23,319,3,307,9,Western Pacific,319,False
Sint Maarten,Netherlands,2020-03-02,0,0,0,0,Europe,0,False
Newfoundland and Labrador,Canada,2020-04-29,258,3,0,255,Americas,258,False
0,Argentina,2020-04-05,1451,44,280,1127,Americas,1451,False
Sint Maarten,Netherlands,2020-04-08,40,6,1,33,Europe,40,False
British Columbia,Canada,2020-04-02,1121,31,0,1090,Americas,1121,False
New Caledonia,France,2020-04-29,18,0,17,1,Europe,18,False
